,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
260,2021-05-20 10:16:42.252,0 days 01:01:42.244000,22,598.258333333333,0 days 00:00:29.408000,9105,78,1,61,False,8,car,1263.4536111111108,0.3837968918786419,OnTrack,-851,-815,628
261,2021-05-20 10:16:42.338,0 days 01:01:42.330000,22,604.758333333333,0 days 00:00:29.494000,9784,81,1,64,False,8,pos,1265.3801744924758,0.3843821203597452,OnTrack,-865,-802,627
262,2021-05-20 10:16:42.492,0 days 01:01:42.484000,22,611.258333333333,0 days 00:00:29.648000,10463,84,1,68,False,8,car,1269.053611111111,0.3854979931898569,OnTrack,-890,-776,622
263,2021-05-20 10:16:42.558,0 days 01:01:42.550000,22,617.2916666666665,0 days 00:00:29.714000,10528,92,1,64,False,8,pos,1270.8087441759035,0.38603114661090604,OnTrack,-902,-764,621
264,2021-05-20 10:16:42.732,0 days 01:01:42.724000,22,623.325,0 days 00:00:29.888000,10594,100,1,61,True,8,car,1275.7202777777775,0.3875231137984461,OnTrack,-935,-729,617
265,2021-05-20 10:16:42.778,0 days 01:01:42.770000,22,629.5250000000002,0 days 00:00:29.934000,9833,98,1,30,True,8,pos,1276.9853270841484,0.3879073954116281,OnTrack,-944,-720,617
266,2021-05-20 10:16:42.972,0 days 01:01:42.964000,22,635.7250000000004,0 days 00:00:30.128000,9072,96,1,0,True,8,car,1282.1202777777773,0.38946722958269175,OnTrack,-977,-680,612
267,2021-05-20 10:16:42.998,0 days 01:01:42.990000,22,642.1583333333335,0 days 00:00:30.154000,8232,93,1,0,True,8,pos,1282.7872881467424,0.3896698460493418,OnTrack,-982,-675,612
268,2021-05-20 10:16:43.212,0 days 01:01:43.204000,22,648.5916666666667,0 days 00:00:30.368000,7392,90,2,0,True,8,car,1288.1202777777773,0.39128983813042206,OnTrack,-1009,-628,609
269,2021-05-20 10:16:43.218,0 days 01:01:43.210000,22,652.9694444444445,0 days 00:00:30.374000,7311,89,2,0,True,8,pos,1288.2670402084614,0.3913344198738638,OnTrack,-1010,-627,609
270,2021-05-20 10:16:43.438,0 days 01:01:43.430000,22,657.3472222222223,0 days 00:00:30.594000,7230,88,2,0,True,8,pos,1293.5830342954944,0.3929492492509822,OnTrack,-1026,-577,606
271,2021-05-20 10:16:43.452,0 days 01:01:43.444000,22,661.7250000000001,0 days 00:00:30.608000,7149,87,2,0,False,8,car,1293.9202777777773,0.3930516930598947,OnTrack,-1026,-573,605
272,2021-05-20 10:16:43.658,0 days 01:01:43.650000,22,667.5583333333335,0 days 00:00:30.814000,7079,86,2,0,False,8,pos,1298.8602439077786,0.3945522971422345,OnTrack,-1029,-527,605
273,2021-05-20 10:16:43.692,0 days 01:01:43.684000,22,673.3916666666669,0 days 00:00:30.848000,7009,86,2,0,False,8,car,1299.6536111111106,0.39479329678328146,OnTrack,-1028,-519,604
274,2021-05-20 10:16:43.878,0 days 01:01:43.870000,22,678.3583333333337,0 days 00:00:31.034000,6832,83,2,0,False,8,pos,1303.851916056088,0.39606860786306375,OnTrack,-1018,-476,600
275,2021-05-20 10:16:43.932,0 days 01:01:43.924000,22,683.3250000000005,0 days 00:00:31.088000,6655,81,2,0,False,8,car,1305.0536111111105,0.3964336444762387,OnTrack,-1013,-464,598
276,2021-05-20 10:16:44.098,0 days 01:01:44.090000,22,687.3583333333336,0 days 00:00:31.254000,6665,80,2,1,False,8,pos,1308.7436290019414,0.3975545541677564,OnTrack,-995,-432,593
277,2021-05-20 10:16:44.172,0 days 01:01:44.164000,22,691.3916666666667,0 days 00:00:31.328000,6675,80,2,3,False,8,car,1310.386944444444,0.39805374096311014,OnTrack,-985,-418,591
278,2021-05-20 10:16:44.299,0 days 01:01:44.291000,22,694.7583333333334,0 days 00:00:31.455000,6941,80,2,12,False,8,pos,1313.2052209730384,0.3989098434449242,OnTrack,-968,-397,591
279,2021-05-20 10:16:44.412,0 days 01:01:44.404000,22,698.1250000000002,0 days 00:00:31.568000,7208,80,2,22,False,8,car,1315.7202777777773,0.39967383744998153,OnTrack,-949,-380,589
280,2021-05-20 10:16:44.519,0 days 01:01:44.511000,22,700.4818055555558,0 days 00:00:31.675000,7437,80,2,31,False,8,pos,1318.115749687438,0.40040150537971414,OnTrack,-931,-366,588
281,2021-05-20 10:16:44.651,0 days 01:01:44.643000,22,702.8386111111113,0 days 00:00:31.807000,7666,81,2,40,False,8,car,1321.0977777777773,0.40130735036088483,OnTrack,-906,-348,584
282,2021-05-20 10:16:44.739,0 days 01:01:44.731000,22,704.4719444444446,0 days 00:00:31.895000,7771,82,2,42,False,8,pos,1323.1082844937914,0.40191807814853087,OnTrack,-889,-338,582
283,2021-05-20 10:16:44.891,0 days 01:01:44.883000,22,706.1052777777779,0 days 00:00:32.047000,7876,84,2,44,False,8,car,1326.6977777777774,0.4030084516720998,OnTrack,-856,-320,579
284,2021-05-20 10:16:44.959,0 days 01:01:44.951000,22,707.005277777778,0 days 00:00:32.115000,8113,88,2,45,False,8,pos,1328.3958662411928,0.40352427676347036,OnTrack,-842,-313,578
285,2021-05-20 10:16:45.131,0 days 01:01:45.123000,22,707.9052777777781,0 days 00:00:32.287000,8351,93,2,46,False,8,car,1332.8977777777773,0.40489181383808776,OnTrack,-808,-295,573
286,2021-05-20 10:16:45.179,0 days 01:01:45.171000,22,708.0386111111114,0 days 00:00:32.335000,8713,96,2,55,False,8,pos,1334.183903581134,0.4052824978185302,OnTrack,-798,-291,572
287,2021-05-20 10:16:45.371,0 days 01:01:45.363000,22,708.1719444444448,0 days 00:00:32.527000,9075,100,2,65,False,8,car,1339.564444444444,0.40691693444667704,OnTrack,-749,-270,568
288,2021-05-20 10:16:45.399,0 days 01:01:45.391000,22,707.5719444444446,0 days 00:00:32.555000,9495,107,2,73,False,8,pos,1340.4092959603834,0.4071735733790961,OnTrack,-742,-268,568
289,2021-05-20 10:16:45.611,0 days 01:01:45.603000,22,706.9719444444445,0 days 00:00:32.767000,9915,115,2,81,False,8,car,1347.2311111111107,0.4092458231465547,OnTrack,-686,-247,564
290,2021-05-20 10:16:45.619,0 days 01:01:45.611000,22,706.3497222222222,0 days 00:00:32.775000,9907,116,2,56,False,8,pos,1347.4951614452043,0.4093260332125464,OnTrack,-684,-247,564
291,2021-05-20 10:16:45.839,0 days 01:01:45.831000,22,705.7275,0 days 00:00:32.995000,9899,117,2,31,False,8,pos,1354.7772898295414,0.4115381114523734,OnTrack,-616,-225,560
292,2021-05-20 10:16:45.851,0 days 01:01:45.843000,22,705.1052777777777,0 days 00:00:33.007000,9891,119,2,7,True,8,car,1355.1644444444441,0.41165571667077594,OnTrack,-612,-223,559
293,2021-05-20 10:16:46.059,0 days 01:01:46.051000,22,704.3386111111112,0 days 00:00:33.215000,9499,115,2,3,True,8,pos,1361.6177359222697,0.4136160207055226,OnTrack,-548,-207,556
294,2021-05-20 10:16:46.091,0 days 01:01:46.083000,22,703.5719444444446,0 days 00:00:33.247000,9107,111,2,0,True,8,car,1362.564444444444,0.4139036005463099,OnTrack,-538,-204,555
295,2021-05-20 10:16:46.279,0 days 01:01:46.271000,22,702.7941666666668,0 days 00:00:33.435000,8678,105,2,0,True,8,pos,1367.8739767107759,0.41551646702848777,OnTrack,-484,-196,555
296,2021-05-20 10:16:46.371,0 days 01:01:46.363000,22,702.016388888889,0 days 00:00:33.527000,8249,100,2,0,True,8,car,1370.3422222222218,0.41626624125633077,OnTrack,-458,-193,553
297,2021-05-20 10:16:46.499,0 days 01:01:46.491000,22,701.5497222222222,0 days 00:00:33.655000,7875,96,2,0,True,8,pos,1373.6536610032517,0.41727215069426254,OnTrack,-425,-192,552
298,2021-05-20 10:16:46.611,0 days 01:01:46.603000,22,701.0830555555553,0 days 00:00:33.767000,7502,92,2,0,True,8,car,1376.4755555555553,0.4181293522162329,OnTrack,-395,-193,550
299,2021-05-20 10:16:46.719,0 days 01:01:46.711000,22,700.5830555555553,0 days 00:00:33.875000,7390,90,2,0,True,8,pos,1379.1623000170384,0.41894549945307724,OnTrack,-369,-197,549
300,2021-05-20 10:16:46.851,0 days 01:01:46.843000,22,700.0830555555553,0 days 00:00:34.007000,7278,89,2,0,False,8,car,1382.4088888888887,0.41993170955787734,OnTrack,-338,-203,547
301,2021-05-20 10:16:46.939,0 days 01:01:46.931000,22,699.6497222222221,0 days 00:00:34.095000,7178,88,2,0,False,8,pos,1384.556801784939,0.4205841769585642,OnTrack,-320,-211,547
302,2021-05-20 10:16:47.091,0 days 01:01:47.083000,22,699.2163888888888,0 days 00:00:34.247000,7078,87,2,0,False,8,car,1388.2088888888886,0.42169356448734996,OnTrack,-290,-229,546
303,2021-05-20 10:16:47.159,0 days 01:01:47.151000,22,698.7163888888888,0 days 00:00:34.315000,6951,85,2,0,False,8,pos,1389.8028365085722,0.42217775491339504,OnTrack,-279,-239,546
304,2021-05-20 10:16:47.331,0 days 01:01:47.323000,22,698.2163888888888,0 days 00:00:34.487000,6825,83,2,0,False,8,car,1393.742222222222,0.42337441459247904,OnTrack,-254,-268,546
305,2021-05-20 10:16:47.379,0 days 01:01:47.371000,22,697.9651388888888,0 days 00:00:34.535000,7196,82,2,8,False,8,pos,1394.8264818403622,0.4237037780671426,OnTrack,-249,-278,546
306,2021-05-20 10:16:47.532,0 days 01:01:47.524000,22,697.7138888888887,0 days 00:00:34.688000,7567,81,2,17,False,8,car,1398.264722222222,0.4247482057853308,OnTrack,-234,-310,545
307,2021-05-20 10:16:47.598,0 days 01:01:47.590000,22,697.5138888888887,0 days 00:00:34.754000,7583,82,2,29,False,8,pos,1399.7589778978959,0.4252021129798271,OnTrack,-229,-325,545
308,2021-05-20 10:16:47.772,0 days 01:01:47.764000,22,697.3138888888886,0 days 00:00:34.928000,7600,83,2,41,False,8,car,1403.7980555555553,0.4264290558904598,OnTrack,-218,-365,544
309,2021-05-20 10:16:47.818,0 days 01:01:47.810000,22,697.0805555555554,0 days 00:00:34.974000,7852,86,2,45,False,8,pos,1404.9143437759858,0.4267681486325077,OnTrack,-217,-376,545
310,2021-05-20 10:16:48.012,0 days 01:01:48.004000,22,696.8472222222222,0 days 00:00:35.168000,8105,90,2,49,False,8,car,1409.798055555555,0.42825166443819007,OnTrack,-211,-424,545
311,2021-05-20 10:16:48.038,0 days 01:01:48.030000,22,696.9509259259258,0 days 00:00:35.194000,8335,91,2,53,False,8,pos,1410.4603446321555,0.4284528467268701,OnTrack,-211,-431,545
312,2021-05-20 10:16:48.258,0 days 01:01:48.250000,22,697.0546296296296,0 days 00:00:35.414000,8566,92,2,57,False,8,pos,1416.1775578736072,0.4301895536807146,OnTrack,-208,-489,545
313,2021-05-20 10:16:48.292,0 days 01:01:48.284000,22,697.1583333333333,0 days 00:00:35.448000,8797,94,2,61,False,8,car,1417.1091666666662,0.43047254670560964,OnTrack,-207,-498,545
314,2021-05-20 10:16:48.478,0 days 01:01:48.470000,22,697.4916666666666,0 days 00:00:35.634000,9012,99,2,65,False,8,pos,1422.4811146744696,0.4321043730984405,OnTrack,-208,-550,545
315,2021-05-20 10:16:48.532,0 days 01:01:48.524000,22,697.8249999999998,0 days 00:00:35.688000,9227,105,2,70,False,8,car,1424.1091666666662,0.43259892334462835,OnTrack,-208,-565,544
316,2021-05-20 10:16:48.698,0 days 01:01:48.690000,22,698.2583333333331,0 days 00:00:35.854000,9857,110,2,77,False,8,pos,1429.2939475962828,0.4341738943513664,OnTrack,-211,-616,545
317,2021-05-20 10:16:48.772,0 days 01:01:48.764000,22,698.6916666666664,0 days 00:00:35.928000,10487,115,2,85,False,8,car,1431.775833333333,0.434927812044506,OnTrack,-212,-639,545
318,2021-05-20 10:16:48.918,0 days 01:01:48.910000,22,698.8916666666667,0 days 00:00:36.074000,11247,123,2,90,False,8,pos,1437.0655074391373,0.43653464625116384,OnTrack,-216,-688,545
319,2021-05-20 10:16:49.012,0 days 01:01:49.004000,22,699.0916666666669,0 days 00:00:36.168000,12007,132,2,96,False,8,car,1440.5758333333326,0.4376009712478437,OnTrack,-218,-721,544
320,2021-05-20 10:16:49.138,0 days 01:01:49.130000,22,699.752777777778,0 days 00:00:36.294000,11940,134,2,98,False,8,pos,1445.2574091432361,0.43902308459584005,OnTrack,-222,-768,545
321,2021-05-20 10:16:49.292,0 days 01:01:49.284000,22,700.413888888889,0 days 00:00:36.448000,11873,137,2,100,False,8,car,1451.2313888888882,0.4408377890205722,OnTrack,-226,-825,545
322,2021-05-20 10:16:49.358,0 days 01:01:49.350000,22,700.7805555555556,0 days 00:00:36.514000,11623,147,2,100,False,8,pos,1453.992081077775,0.4416763992174251,OnTrack,-229,-851,545
323,2021-05-20 10:16:49.532,0 days 01:01:49.524000,22,701.1472222222221,0 days 00:00:36.688000,11374,157,3,100,False,8,car,1461.698055555555,0.44401722837605734,OnTrack,-235,-919,544
324,2021-05-20 10:16:49.578,0 days 01:01:49.570000,22,701.4805555555555,0 days 00:00:36.734000,11250,161,3,100,False,8,pos,1463.7770265626727,0.4446487534307334,OnTrack,-237,-939,544
325,2021-05-20 10:16:49.772,0 days 01:01:49.764000,22,701.8138888888889,0 days 00:00:36.928000,11127,166,3,100,False,8,car,1472.7647222222217,0.4473789285863155,OnTrack,-244,-1024,543
326,2021-05-20 10:16:49.798,0 days 01:01:49.790000,22,701.9472222222223,0 days 00:00:36.954000,11078,171,3,100,False,8,pos,1474.0108277097079,0.44775745567179326,OnTrack,-246,-1036,543
327,2021-05-20 10:16:50.012,0 days 01:01:50.004000,22,702.0805555555557,0 days 00:00:37.168000,11030,177,4,100,False,8,car,1484.5647222222215,0.4509633920635184,OnTrack,-253,-1138,542
328,2021-05-20 10:16:50.018,0 days 01:01:50.010000,22,702.413888888889,0 days 00:00:37.174000,11232,178,4,100,False,8,pos,1484.8631237330005,0.4510540369208853,OnTrack,-254,-1141,543
329,2021-05-20 10:16:50.238,0 days 01:01:50.230000,22,702.7472222222223,0 days 00:00:37.394000,11435,179,4,100,False,8,pos,1495.9095511687758,0.4544095890986065,OnTrack,-259,-1251,543
330,2021-05-20 10:16:50.252,0 days 01:01:50.244000,22,703.0805555555555,0 days 00:00:37.408000,11638,181,4,100,False,8,car,1496.6313888888883,0.454628860365065,OnTrack,-259,-1258,543
331,2021-05-20 10:16:50.458,0 days 01:01:50.450000,22,703.4138888888886,0 days 00:00:37.614000,11384,186,4,100,False,8,pos,1507.576959407179,0.4579537754294686,OnTrack,-265,-1365,543
332,2021-05-20 10:16:50.492,0 days 01:01:50.484000,22,703.7472222222216,0 days 00:00:37.648000,11131,192,4,100,False,8,car,1509.4313888888885,0.4585170919335564,OnTrack,-265,-1383,542
333,2021-05-20 10:16:50.678,0 days 01:01:50.670000,22,704.1138888888884,0 days 00:00:37.834000,10930,196,4,100,False,8,pos,1519.778862087527,0.4616603241167645,OnTrack,-272,-1484,542
334,2021-05-20 10:16:50.732,0 days 01:01:50.724000,22,704.4805555555552,0 days 00:00:37.888000,10729,201,5,100,False,8,car,1522.8313888888886,0.4625875843568208,OnTrack,-274,-1513,541
335,2021-05-20 10:16:50.879,0 days 01:01:50.871000,22,704.847222222222,0 days 00:00:38.035000,11006,204,5,100,False,8,pos,1531.2320924105748,0.465139450031083,OnTrack,-284,-1595,542
336,2021-05-20 10:16:50.972,0 days 01:01:50.964000,22,705.2138888888887,0 days 00:00:38.128000,11283,207,5,100,False,8,car,1536.6313888888883,0.46677958401660047,OnTrack,-292,-1647,542
337,2021-05-20 10:16:51.099,0 days 01:01:51.091000,22,705.4805555555552,0 days 00:00:38.255000,11489,210,5,100,False,8,pos,1544.1247048458442,0.46905581430226573,OnTrack,-306,-1720,542
338,2021-05-20 10:16:51.212,0 days 01:01:51.204000,22,705.7472222222216,0 days 00:00:38.368000,11695,214,5,100,False,8,car,1550.8980555555552,0.4711133421189815,OnTrack,-320,-1785,541
339,2021-05-20 10:16:51.319,0 days 01:01:51.311000,22,705.1829166666662,0 days 00:00:38.475000,11794,217,5,100,False,8,pos,1557.3956725863882,0.47308711084236055,OnTrack,-336,-1847,542
340,2021-05-20 10:16:51.451,0 days 01:01:51.443000,22,704.6186111111108,0 days 00:00:38.607000,11893,220,5,100,False,8,car,1565.5036111111106,0.47555004385229904,OnTrack,-358,-1923,542
341,2021-05-20 10:16:51.539,0 days 01:01:51.531000,22,703.5852777777775,0 days 00:00:38.695000,11619,222,5,100,False,8,pos,1570.9505937717197,0.4772046633783932,OnTrack,-374,-1975,542
342,2021-05-20 10:16:51.691,0 days 01:01:51.683000,22,702.5519444444442,0 days 00:00:38.847000,11346,224,5,100,False,8,car,1580.436944444444,0.480086314015539,OnTrack,-403,-2065,541
343,2021-05-20 10:16:51.759,0 days 01:01:51.751000,22,700.7186111111108,0 days 00:00:38.915000,11092,226,5,100,False,8,pos,1584.712584297223,0.4813851169726543,OnTrack,-417,-2106,541
344,2021-05-20 10:16:51.931,0 days 01:01:51.923000,22,698.8852777777774,0 days 00:00:39.087000,10838,228,6,100,False,8,car,1595.636944444444,0.4847035890031225,OnTrack,-453,-2208,540
345,2021-05-20 10:16:51.979,0 days 01:01:51.971000,22,696.4852777777775,0 days 00:00:39.135000,10838,231,6,100,False,8,pos,1598.7229427226312,0.4856410168098066,OnTrack,-464,-2237,541
346,2021-05-20 10:16:52.171,0 days 01:01:52.163000,22,694.0852777777775,0 days 00:00:39.327000,10838,234,6,100,False,8,car,1611.2369444444441,0.48944237122722134,OnTrack,-507,-2352,541
347,2021-05-20 10:16:52.199,0 days 01:01:52.191000,22,691.1186111111109,0 days 00:00:39.355000,11020,237,6,100,False,8,pos,1613.085126458335,0.4900037899499345,OnTrack,-514,-2369,541
348,2021-05-20 10:16:52.411,0 days 01:01:52.403000,22,688.1519444444443,0 days 00:00:39.567000,11203,240,6,100,False,8,car,1627.236944444444,0.49430266068783546,OnTrack,-566,-2498,540
349,2021-05-20 10:16:52.419,0 days 01:01:52.411000,22,685.818611111111,0 days 00:00:39.575000,11288,241,6,100,False,8,pos,1627.7742128798036,0.4944658656949541,OnTrack,-569,-2503,541
350,2021-05-20 10:16:52.639,0 days 01:01:52.631000,22,683.4852777777775,0 days 00:00:39.795000,11373,242,6,100,False,8,pos,1642.6225933549301,0.4989763298906072,OnTrack,-627,-2638,541
351,2021-05-20 10:16:52.651,0 days 01:01:52.643000,22,681.1519444444441,0 days 00:00:39.807000,11459,243,6,100,False,8,car,1643.436944444444,0.4992237037667074,OnTrack,-630,-2645,541
352,2021-05-20 10:16:52.859,0 days 01:01:52.851000,22,677.4186111111107,0 days 00:00:40.015000,11556,244,6,100,False,8,pos,1657.6350320817128,0.5035366297482258,OnTrack,-691,-2774,541
353,2021-05-20 10:16:52.891,0 days 01:01:52.883000,22,673.6852777777774,0 days 00:00:40.047000,11653,246,6,100,False,8,car,1659.836944444444,0.5042055004638369,OnTrack,-701,-2793,540
354,2021-05-20 10:16:53.079,0 days 01:01:53.071000,22,669.718611111111,0 days 00:00:40.235000,11712,248,6,100,False,8,pos,1672.8740649822157,0.5081657616854925,OnTrack,-763,-2906,541
355,2021-05-20 10:16:53.131,0 days 01:01:53.123000,22,665.7519444444447,0 days 00:00:40.287000,11772,250,6,100,False,8,car,1676.5036111111103,0.5092683019853099,OnTrack,-779,-2933,541
356,2021-05-20 10:16:53.299,0 days 01:01:53.291000,22,661.5519444444446,0 days 00:00:40.455000,11867,251,6,100,False,8,pos,1688.2887840653966,0.5128482614791372,OnTrack,-835,-3018,542
357,2021-05-20 10:16:53.371,0 days 01:01:53.363000,22,657.3519444444446,0 days 00:00:40.527000,11963,253,6,100,False,8,car,1693.3702777777771,0.5143918571250408,OnTrack,-863,-3056,542
358,2021-05-20 10:16:53.519,0 days 01:01:53.511000,22,652.9519444444444,0 days 00:00:40.675000,11592,254,6,100,False,8,pos,1703.8763611055938,0.5175832700044484,OnTrack,-931,-3139,542
359,2021-05-20 10:16:53.611,0 days 01:01:53.603000,22,648.5519444444442,0 days 00:00:40.767000,11222,256,6,100,False,8,car,1710.436944444444,0.5195761658830292,OnTrack,-975,-3187,541
360,2021-05-20 10:16:53.739,0 days 01:01:53.731000,22,643.9519444444442,0 days 00:00:40.895000,10896,257,6,100,False,8,pos,1719.592342686631,0.5223572837320434,OnTrack,-1040,-3250,542
361,2021-05-20 10:16:53.851,0 days 01:01:53.843000,22,639.3519444444441,0 days 00:00:41.007000,10570,258,7,100,False,8,car,1727.636944444444,0.5248009770531895,OnTrack,-1100,-3301,541
362,2021-05-20 10:16:53.959,0 days 01:01:53.951000,22,635.4715277777774,0 days 00:00:41.115000,10602,259,7,100,False,8,pos,1735.4295665865832,0.5271681270074388,OnTrack,-1162,-3348,542
363,2021-05-20 10:16:54.052,0 days 01:01:54.044000,22,631.5911111111106,0 days 00:00:41.208000,10635,260,7,100,False,8,car,1742.1536111111106,0.5292106771783927,OnTrack,-1217,-3385,542
364,2021-05-20 10:16:54.178,0 days 01:01:54.170000,22,626.9577777777774,0 days 00:00:41.334000,10668,260,7,100,False,8,pos,1751.2658463066873,0.5319786834711239,OnTrack,-1296,-3433,542
365,2021-05-20 10:16:54.292,0 days 01:01:54.284000,22,622.3244444444442,0 days 00:00:41.448000,10702,261,7,100,False,8,car,1759.5536111111103,0.5344962419668104,OnTrack,-1370,-3472,541
366,2021-05-20 10:16:54.398,0 days 01:01:54.390000,22,617.6577777777774,0 days 00:00:41.554000,10748,263,7,100,False,8,pos,1767.3286648472304,0.5368580551998963,OnTrack,-1441,-3507,541
367,2021-05-20 10:16:54.532,0 days 01:01:54.524000,22,612.9911111111105,0 days 00:00:41.688000,10794,265,7,100,False,8,car,1777.220277777777,0.5398628115795719,OnTrack,-1530,-3549,540
368,2021-05-20 10:16:54.618,0 days 01:01:54.610000,22,608.3244444444438,0 days 00:00:41.774000,10821,266,7,100,False,8,pos,1783.5824780252178,0.5417954450051317,OnTrack,-1588,-3576,540
369,2021-05-20 10:16:54.772,0 days 01:01:54.764000,22,603.657777777777,0 days 00:00:41.928000,10848,267,7,100,False,8,car,1795.0202777777772,0.5452698836045053,OnTrack,-1691,-3624,539
370,2021-05-20 10:16:54.838,0 days 01:01:54.830000,22,599.024444444444,0 days 00:00:41.994000,10919,268,7,100,False,8,pos,1799.9506127005743,0.5467675620334158,OnTrack,-1735,-3646,540
371,2021-05-20 10:16:55.012,0 days 01:01:55.004000,22,594.3911111111111,0 days 00:00:42.168000,10990,270,7,100,False,8,car,1813.0202777777768,0.5507377092476962,OnTrack,-1850,-3704,540
372,2021-05-20 10:16:55.058,0 days 01:01:55.050000,22,589.7577777777777,0 days 00:00:42.214000,11030,271,7,100,False,8,pos,1816.4879213598592,0.5517910687198939,OnTrack,-1881,-3720,541
373,2021-05-20 10:16:55.252,0 days 01:01:55.244000,22,585.1244444444444,0 days 00:00:42.408000,11071,272,7,100,False,8,car,1831.1536111111102,0.5562460373030589,OnTrack,-2012,-3786,541
374,2021-05-20 10:16:55.278,0 days 01:01:55.270000,22,580.4577777777776,0 days 00:00:42.434000,11103,272,7,100,False,8,pos,1833.121262487534,0.5568437470059963,OnTrack,-2029,-3795,541
375,2021-05-20 10:16:55.492,0 days 01:01:55.484000,22,575.7911111111107,0 days 00:00:42.648000,11135,273,7,100,False,8,car,1849.3536111111102,0.5617746165645076,OnTrack,-2162,-3863,541
376,2021-05-20 10:16:55.498,0 days 01:01:55.490000,22,572.6355555555551,0 days 00:00:42.654000,11166,274,7,100,False,8,pos,1849.8108369537376,0.5619135071860103,OnTrack,-2166,-3865,541
377,2021-05-20 10:16:55.718,0 days 01:01:55.710000,22,569.4799999999996,0 days 00:00:42.874000,11197,275,7,100,False,8,pos,1866.6737708908745,0.5670359284416165,OnTrack,-2318,-3939,541
378,2021-05-20 10:16:55.732,0 days 01:01:55.724000,22,566.324444444444,0 days 00:00:42.888000,11228,276,7,100,False,8,car,1867.7536111111103,0.5673639494442139,OnTrack,-2327,-3943,541
379,2021-05-20 10:16:55.938,0 days 01:01:55.930000,22,561.5577777777776,0 days 00:00:43.094000,11168,277,7,85,False,8,pos,1883.6834890839893,0.5722029380704923,OnTrack,-2471,-4010,542
380,2021-05-20 10:16:55.972,0 days 01:01:55.964000,22,556.7911111111111,0 days 00:00:43.128000,11109,278,7,71,False,8,car,1886.2869444444432,0.5729937847360919,OnTrack,-2494,-4020,542
381,2021-05-20 10:16:56.158,0 days 01:01:56.150000,22,552.2577777777777,0 days 00:00:43.314000,11060,274,7,35,False,8,pos,1900.323485028847,0.5772576378777082,OnTrack,-2627,-4077,543
382,2021-05-20 10:16:56.212,0 days 01:01:56.204000,22,547.7244444444443,0 days 00:00:43.368000,11011,271,7,0,False,8,car,1904.35361111111,0.5784818615853687,OnTrack,-2665,-4092,543
383,2021-05-20 10:16:56.378,0 days 01:01:56.370000,22,543.3577777777775,0 days 00:00:43.534000,10892,268,7,0,False,8,pos,1916.6485876230017,0.5822166831328217,OnTrack,-2782,-4137,543
384,2021-05-20 10:16:56.452,0 days 01:01:56.444000,22,538.9911111111107,0 days 00:00:43.608000,10773,266,7,0,False,8,car,1922.0869444444436,0.5838686824042162,OnTrack,-2834,-4155,542
385,2021-05-20 10:16:56.598,0 days 01:01:56.590000,22,534.824444444444,0 days 00:00:43.754000,10687,263,7,0,False,8,pos,1932.7401649798392,0.5871047908723276,OnTrack,-2937,-4189,542
386,2021-05-20 10:16:56.692,0 days 01:01:56.684000,22,530.6577777777773,0 days 00:00:43.848000,10602,261,7,0,False,8,car,1939.4869444444437,0.5891542471926342,OnTrack,-3002,-4209,541
387,2021-05-20 10:16:56.818,0 days 01:01:56.810000,22,526.824444444444,0 days 00:00:43.974000,10465,256,7,0,False,8,pos,1948.341120688817,0.5918438634103184,OnTrack,-3089,-4234,540
388,2021-05-20 10:16:56.932,0 days 01:01:56.924000,22,522.9911111111107,0 days 00:00:44.088000,10328,252,7,0,True,8,car,1956.2869444444434,0.594257551126279,OnTrack,-3167,-4253,537
389,2021-05-20 10:16:57.038,0 days 01:01:57.030000,22,519.3577777777773,0 days 00:00:44.194000,9946,249,7,0,True,8,pos,1963.714286063332,0.5965137405131956,OnTrack,-3239,-4270,535
390,2021-05-20 10:16:57.172,0 days 01:01:57.164000,22,515.7244444444439,0 days 00:00:44.328000,9564,247,7,0,True,8,car,1972.75361111111,0.5992595990294944,OnTrack,-3328,-4287,531
391,2021-05-20 10:16:57.258,0 days 01:01:57.250000,22,513.3244444444439,0 days 00:00:44.414000,9025,229,7,0,True,8,pos,1978.059575468307,0.6008713816947244,OnTrack,-3384,-4297,529
392,2021-05-20 10:16:57.412,0 days 01:01:57.404000,22,510.9244444444439,0 days 00:00:44.568000,8486,211,7,0,True,8,car,1986.820277777777,0.6035326035136178,OnTrack,-3476,-4311,525
393,2021-05-20 10:16:57.459,0 days 01:01:57.451000,22,509.1911111111108,0 days 00:00:44.615000,8091,201,7,0,True,8,pos,1989.3926235909057,0.6043140000914056,OnTrack,-3504,-4315,524
394,2021-05-20 10:16:57.652,0 days 01:01:57.644000,22,507.45777777777766,0 days 00:00:44.808000,7696,192,7,0,True,8,car,1999.6202777777767,0.6074208350821091,OnTrack,-3611,-4327,517
395,2021-05-20 10:16:57.679,0 days 01:01:57.671000,22,506.0244444444444,0 days 00:00:44.835000,7953,187,7,0,True,8,pos,2001.0391460426977,0.6078518419867338,OnTrack,-3626,-4329,517
396,2021-05-20 10:16:57.892,0 days 01:01:57.884000,22,504.5911111111111,0 days 00:00:45.048000,8210,183,7,0,True,8,car,2011.8202777777767,0.6111268057958275,OnTrack,-3733,-4340,512
